Row ID,Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2691,US-2021-100561,15-Mar-2021,2021-03-19,Mia Young,Consumer,Central,Technology,Phones,Apple iPhone Accessory Value,1248.01,6.0,0.0,416.14
2692,US-2023-101407,21/07/2023,26-Jul-2023,Kenji Lee,Corporate,East,Furniture,Bookcases,O'Sullivan Bookcase Value,208.25,1.0,0.1,43.66
2693,US-2024-103199,2024-10-23,"October 27, 2024",Emma Kumar,Consumer,West,Office Supplies,Storage,IRIS Storage Box Pro,171.08,4.0,0.6,-70.55
2694,US-2021-102919,01/04/2021,11/01/2021,Hannah Young,Consumer,West,Office Supplies,Paper,Xerox Multipurpose Paper Pro,18.41,2.0,0.2,9.9
2695,US-2022-103219,01-Apr-2022,2022-04-04,Kavya Johnson,Consumer,West,Office Supplies,Art,Sharpie Marker Set Pro,26.5,2.0,0.3,11.65
2696,US-2021-101010,"July 14, 2021",07/17/2021,Kavya Thomas,Home Office,East,Office Supplies,Envelopes,Poly String Envelope Value,49.06,3.0,0.0,29.26
2697,US-2023-103173,2023-06-26,"June 28, 2023",Yusuf Martinez,Consumer,East,Technology,Phones,Apple iPhone Accessory Value,658.27,2.0,0.0,181.33
2698,US-2021-103265,2021-01-28,"January 31, 2021",Daniel Clark,Corporate,South,Office Supplies,Art,Newell Scissors Classic,11.9,1.0,0.2,5.75
2699,US-2021-103156,"January 28, 2021",01/31/2021,Noah Anderson,Consumer,South,Office Supplies,Fasteners,ACCO Fasteners Deluxe,37.41,6.0,0.0,26.3
2700,US-2022-102634,13/06/2022,16-Jun-2022,Omar Lee,Consumer,Central,Office Supplies,Art,Sharpie Marker Set Pro,7.55,2.0,0.7,-2.25
2701,US-2021-102347,2021-03-13,"March 17, 2021",Mia Kumar,Home Office,East,Technology,Copiers,Canon imageCLASS Copier Standard,6227.76,4.0,0.1,785.7
2702,US-2023-100589,2023-12-03,"December 04, 2023",Wei Walker,Corporate,West,Furniture,Chairs,Global Deluxe Chair Value,555.51,2.0,0.0,
2703,US-2021-102119,2021-09-04,"September 09, 2021",Kenji Smith,Home Office,West,Office Supplies,Fasteners,ACCO Fasteners Standard,5.06,3.0,0.6,
2704,US-2024-103269,2024-06-12,"June 19, 2024",Wei Johnson,Consumer,Central,Office Supplies,Appliances,Avanti Refrigerator Deluxe,75.55,1.0,0.4,-1.87
2705,US-2024-102397,08/02/2024,06/08/2024,Nina King,Consumer,South,Furniture,Tables,Bretford Conference Table Value,1281.43,4.0,0.15,147.72
2706,US-2022-103215,02/02/2022,06/02/2022,Ethan Johnson,Consumer,West,Office Supplies,Labels,Avery Label Set Standard,19.01,2.0,0.0,13.04
2707,US-2024-100587,12/24/2024,27/12/2024,Kenji Garcia,Home Office,South,Furniture,Bookcases,Sauder Bookcase Pro,637.86,3.0,0.2,51.46
2708,US-2023-101898,"February 01, 2023",02/03/2023,Daniel Clark,Corporate,South,Furniture,Chairs,Harbour Creations Chair Deluxe,257.2,3.0,0.0,82.69
2709,US-2024-103069,2024-02-03,"February 06, 2024",Grace Chen,Consumer,East,Office Supplies,Storage,IRIS Storage Box Classic,459.88,5.0,0.0,202.52
2710,US-2022-101854,26-Jun-2022,2022-07-01,Amit Young,Consumer,East,Office Supplies,Paper,HP Premium Paper Pro,9.66,1.0,0.3,4.82
2711,US-2021-103164,05-Aug-2021,2021-08-08,Isabella Smith,Corporate,East,Furniture,Chairs,Hon Task Chair Deluxe,523.75,2.0,0.0,181.22
2712,US-2022-102246,"May 12, 2022",05/16/2022,Sofia Wright,Home Office,East,Office Supplies,Storage,SAFCO Storage Bin Classic,219.43,3.0,0.1,77.57
2713,US-2022-102572,25-Dec-2022,2022-12-31,,Consumer,South,Technology,Machines,Cubify 3D Printer Classic,1427.63,2.0,0.15,101.75
2714,US-2022-101806,08-Jun-2022,2022-06-11,Ravi Johnson,Consumer,West,Office Supplies,Appliances,Avanti Refrigerator Classic,194.56,2.0,0.0,74.68
2715,US-2023-102692,20-Jul-2023,2023-07-25,Laura Lee,Corporate,Central,Office Supplies,Storage,IRIS Storage Box Value,160.14,2.0,0.0,67.8
2716,US-2023-100862,23-Dec-2023,2023-12-27,Amit Clark,Corporate,South,Furniture,Bookcases,Sauder Bookcase Value,301.44,4.0,0.1,53.17
2717,US-2022-100833,2022-10-30,"November 03, 2022",Mia Chen,Consumer,East,Office Supplies,Envelopes,Kraft Clasp Envelope Classic,52.3,6.0,0.15,27.02
2718,US-2024-100153,22/08/2024,23-Aug-2024,Isabella Patel,Consumer,West,Technology,Accessories,SanDisk USB Drive Standard,98.72,2.0,0.0,46.52
2719,US-2021-101825,03/05/2021,10-May-2021,,Consumer,South,Technology,Phones,Samsung Galaxy Dock Classic,1331.43,4.0,0.0,389.24
2720,US-2021-101616,23-Feb-2021,2021-02-27,Nina Brown,Consumer,South,Technology,Copiers,Canon imageCLASS Copier Value,2484.52,3.0,0.4,-783.08
2721,US-2022-100551,07/01/2022,12-Jan-2022,Daniel Lee,Consumer,West,Office Supplies,Labels,Avery Label Set Deluxe,13.16,2.0,0.5,4.33
2722,US-2022-102417,2022-09-27,"October 04, 2022",Kavya Wright,Corporate,Central,Office Supplies,Paper,Xerox Multipurpose Paper Deluxe,73.44,6.0,0.0,49.69
2723,US-2021-102878,"March 30, 2021",04/05/2021,Priya Thomas,Home Office,East,Office Supplies,Envelopes,Kraft Clasp Envelope Deluxe,37.81,2.0,0.0,23.76
2724,US-2021-101434,2021-01-23,"January 25, 2021",Ravi Clark,Consumer,West,Office Supplies,Fasteners,Bostitch Staples Value,5.87,1.0,0.2,3.67
2725,US-2022-101303,"June 12, 2022",06/16/2022,Yusuf Nair,Consumer,Central,Office Supplies,Appliances,Avanti Refrigerator Deluxe,635.75,5.0,0.4,24.35
2726,US-2021-102046,2021-01-20,"January 24, 2021",Carlos Smith,Consumer,East,Office Supplies,Labels,Avery Label Set Deluxe,6.09,1.0,0.4,2.86
2727,US-2022-100141,02/12/2022,15/02/2022,Ravi Nair,Home Office,West,Office Supplies,Labels,Sharpie Label Tape Pro,12.86,2.0,0.0,8.57
2728,US-2024-100947,06/08/2024,09-Aug-2024,Noah King,Consumer,East,Office Supplies,Paper,Xerox Multipurpose Paper Standard,44.76,4.0,0.2,23.5
2729,US-2021-101043,"October 26, 2021",10/31/2021,James Anderson,Home Office,Central,Technology,Accessories,Logitech Mouse Value,110.18,3.0,0.2,39.26
2730,US-2021-103274,"April 23, 2021",04/26/2021,Priya Clark,Consumer,South,Furniture,Chairs,Harbour Creations Chair Value,198.33,1.0,0.0,67.06
2731,US-2021-102148,2021-03-12,"March 18, 2021",Mateo Anderson,Consumer,East,Furniture,Furnishings,Eldon Desk Lamp Value,163.36,2.0,0.0,73.72
2732,US-2024-100549,"June 27, 2024",06/29/2024,Arjun Chen,Consumer,East,Technology,Accessories,SanDisk USB Drive Deluxe,59.6,1.0,0.0,28.99
2733,US-2024-101785,"July 22, 2024",07/27/2024,Ananya Wright,Consumer,East,Furniture,Tables,Bevis Table Pro,901.97,2.0,0.0,226.61
2734,US-2021-100155,"November 13, 2021",11/18/2021,Laura Clark,Consumer,West,Technology,Copiers,Hewlett Packard Copier Standard,1277.86,2.0,0.4,-407.71
2735,US-2024-100398,19/07/2024,21-Jul-2024,Isabella Kumar,Corporate,East,Furniture,Chairs,Hon Task Chair Deluxe,174.13,1.0,0.15,30.29
2736,US-2021-102087,2021-10-30,"November 04, 2021",Ethan Lee,Corporate,Central,Technology,Machines,Zebra Label Printer Classic,2991.51,4.0,0.2,-30.88
2737,US-2024-101139,2024-05-27,"May 31, 2024",Mateo Lee,Consumer,East,Furniture,Bookcases,Bush Classic Bookcase Standard,376.94,1.0,0.0,108.53
2738,US-2022-102283,23-Nov-2022,2022-11-26,Ananya Walker,Consumer,West,Furniture,Furnishings,Fellowes Wall Clock Standard,74.44,2.0,0.4,6.4
2739,US-2023-100688,03-Dec-2023,2023-12-05,Ethan Clark,Consumer,East,Office Supplies,Binders,Wilson Jones Binder Deluxe,28.43,2.0,0.15,13.7
2740,US-2024-103239,"April 19, 2024",04/21/2024,Chloe Wilson,Consumer,West,Office Supplies,Binders,Acco Binder Standard,23.97,2.0,0.5,4.26
2741,US-2022-102544,2022-08-01,"August 06, 2022",Sofia Patel,Consumer,South,Furniture,Furnishings,Fellowes Wall Clock Value,96.57,2.0,0.15,36.21
2742,US-2023-101619,06/16/2023,20/06/2023,Ananya Wright,Consumer,West,Office Supplies,Labels,Sharpie Label Tape Standard,8.45,1.0,0.1,5.71
2743,US-2021-101553,01/28/2021,03/02/2021,Zoe Martinez,Consumer,West,Technology,Accessories,Belkin Cable Pro,82.09,2.0,0.0,41.46
2744,US-2021-102866,14-Aug-2021,2021-08-17,Laura King,Corporate,West,Furniture,Tables,Bretford Conference Table Value,751.5,2.0,0.0,211.77
2745,US-2021-101056,10/31/2021,03/11/2021,Ananya Martinez,Corporate,Central,Office Supplies,Binders,Acco Binder Value,52.67,2.0,0.0,31.29
2746,US-2024-101444,"March 13, 2024",03/16/2024,Kavya Johnson,Consumer,East,Furniture,Tables,Bretford Conference Table Pro,915.0,4.0,0.3,-69.94
2747,US-2024-101382,11-Aug-2024,2024-08-16,Maria Anderson,Consumer,East,Office Supplies,Appliances,Honeywell Fan Pro,320.01,2.0,0.1,111.59
2748,US-2022-101653,2022-10-04,"October 08, 2022",Lucas Walker,Consumer,West,Technology,Phones,Cisco IP Phone Deluxe,751.92,3.0,0.2,
2749,US-2021-102280,13-Dec-2021,2021-12-16,Yusuf Anderson,Consumer,East,Furniture,Tables,Chromcraft Round Table Deluxe,504.35,1.0,0.0,118.01
2750,US-2023-101143,2023-04-15,"April 19, 2023",Yusuf Kumar,Consumer,Central,Office Supplies,Storage,IRIS Storage Box Pro,122.14,1.0,0.0,51.58
2751,US-2022-100355,09-Sep-2022,2022-09-11,Arjun Nair,Consumer,East,Furniture,Furnishings,Tenex Chairmat Classic,57.49,1.0,0.0,27.37
2752,US-2023-101831,2023-01-30,"February 03, 2023",Kavya Martinez,Consumer,East,Office Supplies,Envelopes,Kraft Clasp Envelope Deluxe,39.15,2.0,0.0,24.4
2753,US-2024-101357,09-Dec-2024,2024-12-14,Mia Martinez,Corporate,South,Office Supplies,Storage,IRIS Storage Box Classic,98.1,1.0,0.0,42.61
2754,US-2021-101518,"September 12, 2021",09/19/2021,Ethan Kumar,Home Office,West,Office Supplies,Storage,SAFCO Storage Bin Standard,85.4,1.0,0.0,35.57
2755,US-2024-100025,13/11/2024,17-Nov-2024,Noah Anderson,Consumer,East,Technology,Copiers,Hewlett Packard Copier Classic,4680.86,4.0,0.0,1091.7
2756,US-2023-101132,"February 12, 2023",02/15/2023,Priya Wright,Corporate,East,Technology,Machines,Cubify 3D Printer Value,1454.76,2.0,0.0,309.87
2757,US-2023-100980,19/05/2023,22-May-2023,Noah Walker,Consumer,South,Technology,Machines,Lexmark Printer Standard,648.8,1.0,0.1,80.65
2758,US-2024-101867,09-Nov-2024,2024-11-14,Kenji Nair,Corporate,Central,Furniture,Chairs,Global Deluxe Chair Value,902.51,4.0,0.1,244.75
2759,US-2021-100149,"July 04, 2021",07/07/2021,Omar Lee,Consumer,East,Technology,Phones,Samsung Galaxy Dock Value,295.43,2.0,0.4,-48.63
2760,US-2024-101457,25/10/2024,01-Nov-2024,,Corporate,South,Office Supplies,Labels,Sharpie Label Tape Pro,13.97,3.0,0.4,7.53
2761,US-2022-100506,08-Sep-2022,2022-09-11,Carlos Rodriguez,Corporate,Central,Office Supplies,Appliances,Hoover Vacuum Classic,231.91,2.0,0.0,99.22
2762,US-2022-102487,12-Feb-2022,2022-02-16,Lucas Thomas,Consumer,Central,Office Supplies,Appliances,Honeywell Fan Deluxe,253.72,2.0,0.15,82.41
2763,US-2024-103321,08/05/2024,09/08/2024,Arjun Davis,Home Office,Central,Technology,Phones,Samsung Galaxy Dock Value,1277.65,4.0,0.3,-29.52
2764,US-2024-101958,18-Dec-2024,2024-12-21,Omar Martinez,Home Office,East,Furniture,Tables,Chromcraft Round Table Pro,483.09,1.0,0.0,116.67
2765,US-2022-100740,"March 31, 2022",04/05/2022,Noah Thomas,Home Office,West,Office Supplies,Storage,IRIS Storage Box Pro,95.26,1.0,0.0,37.19
2766,US-2022-100675,23-Jun-2022,2022-06-26,Emma Wilson,Corporate,Central,Furniture,Furnishings,Fellowes Wall Clock Pro,54.23,1.0,0.0,
2767,US-2023-101877,2023-12-26,"December 31, 2023",Sofia Walker,Consumer,Central,Office Supplies,Appliances,Avanti Refrigerator Classic,257.95,2.0,0.0,106.04
2768,US-2022-101177,30-Apr-2022,2022-05-07,Wei Wright,Consumer,West,Technology,Copiers,Canon imageCLASS Copier Classic,5402.87,4.0,0.0,1266.56
2769,US-2023-100329,"January 07, 2023",01/09/2023,Lucas Nair,Consumer,West,Office Supplies,Fasteners,ACCO Fasteners Classic,17.42,2.0,0.0,11.46
2770,US-2024-100539,01/01/2024,06-Jan-2024,Daniel Johnson,Consumer,West,Office Supplies,Storage,Fellowes File Cart Standard,180.9,2.0,0.2,41.87
2771,US-2024-101568,21/10/2024,24-Oct-2024,Grace Lee,Consumer,South,Technology,Accessories,SanDisk USB Drive Value,188.0,6.0,0.2,60.52
2772,US-2024-100281,20/03/2024,24-Mar-2024,Yusuf Young,Consumer,South,Office Supplies,Art,Sharpie Marker Set Pro,50.21,6.0,0.0,28.26
2773,US-2024-101325,11/17/2024,22/11/2024,Omar Chen,Corporate,South,Technology,Copiers,Hewlett Packard Copier Pro,1978.3,2.0,0.3,-337.72
2774,US-2022-100790,2022-11-18,"November 21, 2022",Kavya Garcia,Consumer,South,Furniture,Chairs,Hon Task Chair Deluxe,662.38,5.0,,225.97
2775,US-2023-102630,"April 21, 2023",04/26/2023,Maria Thomas,Consumer,Central,Office Supplies,Storage,SAFCO Storage Bin Pro,270.24,3.0,0.1,87.62
2776,US-2022-101530,2022-05-12,"May 18, 2022",Yusuf Brown,Consumer,South,Office Supplies,Appliances,Hoover Vacuum Classic,345.22,3.0,0.2,82.33
2777,US-2022-100005,28-Nov-2022,2022-11-29,Arjun Garcia,Consumer,West,Office Supplies,Paper,HP Premium Paper Standard,27.06,4.0,0.15,15.36
2778,US-2021-101386,2021-08-17,"August 20, 2021",Ananya Smith,Home Office,South,Furniture,Tables,Bretford Conference Table Pro,381.03,3.0,0.6,-323.58
2779,US-2023-102869,27-Apr-2023,2023-05-03,Yusuf Brown,Consumer,South,Technology,Copiers,Hewlett Packard Copier Deluxe,1828.7,1.0,0.0,278.37
2780,US-2023-103065,2023-11-16,"November 18, 2023",Zoe Clark,Home Office,West,Office Supplies,Storage,Fellowes File Cart Value,106.85,2.0,0.2,26.23
2781,US-2024-102432,2024-09-30,"October 04, 2024",Noah Wright,Consumer,East,Office Supplies,Labels,Avery Label Set Standard,7.22,2.0,0.3,3.51
2782,US-2022-103202,06/10/2022,07-Oct-2022,Noah Thomas,Corporate,Central,Technology,Accessories,SanDisk USB Drive Pro,41.51,1.0,,22.05
2783,US-2024-100860,2024-07-29,"August 01, 2024",Sofia Brown,Consumer,Central,Office Supplies,Labels,Avery Label Set Pro,17.41,2.0,0.0,11.46
2784,US-2024-100718,11/12/2024,15/11/2024,Ravi Martinez,Consumer,East,Office Supplies,Binders,GBC Binding System Standard,15.91,1.0,0.15,7.96
2785,US-2024-101452,05/27/2024,28/05/2024,Wei Garcia,Corporate,Central,Technology,Machines,Lexmark Printer Value,1313.43,2.0,0.1,159.51
2786,US-2023-101586,"May 21, 2023",05/24/2023,Liam Smith,Consumer,East,Office Supplies,Art,Newell Scissors Value,31.44,2.0,0.1,17.13
2787,US-2023-101080,31/12/2023,04-Jan-2024,James Smith,Corporate,West,Office Supplies,Art,Newell Scissors Standard,36.16,4.0,0.15,18.75
2788,US-2022-101639,11/23/2022,26/11/2022,Kavya Lee,Home Office,Central,Office Supplies,Storage,IRIS Storage Box Pro,235.72,2.0,0.0,99.2
2789,US-2021-100461,"October 09, 2021",10/16/2021,Isabella Brown,Consumer,South,Office Supplies,Supplies,Stanley Hole Punch Value,9.39,1.0,0.7,-3.89
2790,US-2022-101361,13/03/2022,18-Mar-2022,James King,Home Office,West,Office Supplies,Art,Newell Scissors Pro,44.06,2.0,0.0,26.0
2791,US-2021-100606,10/17/2021,21/10/2021,Ananya Johnson,Consumer,Central,Office Supplies,Storage,IRIS Storage Box Value,432.76,3.0,0.0,174.95
2792,US-2022-102154,01/10/2022,13/01/2022,Emma Thomas,Corporate,South,Office Supplies,Fasteners,ACCO Fasteners Classic,7.54,1.0,0.3,4.21
2793,US-2022-101863,"August 27, 2022",08/29/2022,Zoe Martinez,Consumer,Central,Technology,Phones,Samsung Galaxy Dock Classic,582.42,2.0,0.1,137.55
2794,US-2022-101192,11/19/2022,24/11/2022,Daniel Anderson,Consumer,Central,Office Supplies,Appliances,Honeywell Fan Standard,83.39,1.0,0.0,34.04
2795,US-2024-100763,07-May-2024,2024-05-11,Mia Chen,Home Office,Central,Office Supplies,Storage,Fellowes File Cart Value,102.6,1.0,0.1,36.35
2796,US-2023-101058,"December 14, 2023",12/19/2023,Nina King,Consumer,East,Furniture,Chairs,Global Deluxe Chair Standard,591.77,3.0,0.0,201.21
2797,US-2023-102377,18/10/2023,23-Oct-2023,Laura Davis,Consumer,East,Office Supplies,Art,Sharpie Marker Set Deluxe,5.02,1.0,0.7,-2.02
2798,US-2023-100258,07/10/2023,13/07/2023,Emma Garcia,Corporate,East,Technology,Copiers,Hewlett Packard Copier Deluxe,378.84,1.0,0.7,-636.35
2799,US-2022-100525,2022-06-18,"June 25, 2022",Kavya Anderson,Corporate,West,Technology,Copiers,Canon imageCLASS Copier Classic,2145.77,3.0,0.4,-742.75
2800,US-2024-103014,2024-01-18,"January 21, 2024",Priya Brown,Corporate,West,Furniture,Bookcases,Bush Classic Bookcase Deluxe,201.3,1.0,0.1,36.47
2801,US-2022-101639,23-Nov-2022,2022-11-26,Kavya Lee,Home Office,Central,Technology,Accessories,SanDisk USB Drive Pro,44.11,1.0,0.3,11.82
2802,US-2024-100465,03/25/2024,29/03/2024,Amit Lee,Corporate,West,Furniture,Tables,Bretford Conference Table Deluxe,474.69,1.0,0.0,102.69
2803,US-2023-101587,06/30/2023,04/07/2023,Maria Martinez,Corporate,West,Office Supplies,Envelopes,Poly String Envelope Deluxe,15.98,1.0,0.15,8.21
2804,US-2024-103272,24/11/2024,27-Nov-2024,Maria Clark,Home Office,East,Technology,Phones,Cisco IP Phone Deluxe,551.39,3.0,0.1,122.65
2805,US-2024-101039,18/08/2024,22-Aug-2024,Daniel Davis,Consumer,Central,Technology,Phones,Samsung Galaxy Dock Value,792.39,2.0,0.0,263.55
2806,US-2021-101276,10/07/2021,14/10/2021,Hannah Nair,Consumer,East,Technology,Machines,Cubify 3D Printer Deluxe,387.35,1.0,0.5,-211.3
2807,US-2022-101975,2022-03-24,"March 27, 2022",Chloe Patel,Corporate,South,Office Supplies,Binders,Wilson Jones Binder Pro,15.99,1.0,0.0,9.5
2808,US-2024-102294,"September 23, 2024",09/27/2024,Liam Wilson,Home Office,Central,Technology,Copiers,Canon imageCLASS Copier Pro,1389.21,3.0,0.7,-2247.73
2809,US-2021-101450,"September 26, 2021",10/03/2021,Mateo Anderson,Home Office,Central,Furniture,Tables,Bevis Table Classic,920.61,2.0,0.1,162.98
2810,US-2022-103283,"August 11, 2022",08/17/2022,Mia Davis,Corporate,East,Furniture,Furnishings,Tenex Chairmat Pro,84.48,2.0,0.3,17.81
2811,US-2021-102916,20-Dec-2021,2021-12-25,Sofia Garcia,Consumer,Central,Technology,Copiers,Canon imageCLASS Copier Deluxe,3575.07,3.0,0.0,535.57
2812,US-2021-100527,"September 03, 2021",09/09/2021,Amit Lee,Consumer,West,Office Supplies,Supplies,Elmer's Glue Pack Classic,20.08,1.0,0.0,10.72
2813,US-2024-101807,"February 24, 2024",02/28/2024,Chloe Chen,Consumer,Central,Office Supplies,Paper,Boise Copy Paper Value,12.48,1.0,0.15,7.27
2814,US-2021-100652,04/28/2021,01/05/2021,Nina Kumar,Consumer,West,Office Supplies,Fasteners,Bostitch Staples Standard,14.91,2.0,0.0,10.3
2815,US-2021-102457,16/02/2021,20-Feb-2021,Priya King,Consumer,West,Furniture,Furnishings,Tenex Chairmat Standard,106.09,4.0,0.4,11.7
2816,US-2022-103221,2022-04-06,"April 12, 2022",Liam Rodriguez,Corporate,West,Office Supplies,Binders,GBC Binding System Deluxe,18.97,1.0,0.0,11.54
2817,US-2023-100309,07/08/2023,11/07/2023,Amit Lee,Consumer,East,Technology,Machines,Zebra Label Printer Pro,1289.27,2.0,0.0,309.8
2818,US-2024-101930,"June 03, 2024",06/08/2024,Ethan Garcia,Corporate,East,Furniture,Bookcases,O'Sullivan Bookcase Pro,245.23,1.0,0.15,38.64
2819,US-2022-101459,"May 17, 2022",05/22/2022,Hannah Young,Home Office,West,Office Supplies,Envelopes,Kraft Clasp Envelope Deluxe,22.91,2.0,0.0,14.68
2820,US-2024-102743,12/02/2024,06/12/2024,Chloe Davis,Corporate,Central,Furniture,Chairs,Global Deluxe Chair Pro,460.13,2.0,0.1,118.45
2821,US-2024-102498,01/09/2024,11/01/2024,Ethan Wilson,Corporate,Central,Technology,Accessories,Logitech Mouse Deluxe,67.66,1.0,0.1,30.96
2822,US-2024-102134,2024-03-24,"March 27, 2024",James Wilson,Consumer,South,Technology,Accessories,SanDisk USB Drive Standard,204.5,6.0,0.4,26.27
2823,US-2024-102771,2024-12-26,"December 28, 2024",Noah Smith,Consumer,East,Technology,Machines,Zebra Label Printer Standard,378.62,1.0,0.2,1.18
2824,US-2023-101369,2023-09-09,"September 12, 2023",Yusuf Wilson,Home Office,East,Furniture,Bookcases,Bush Classic Bookcase Classic,237.07,1.0,0.0,64.77
2825,US-2023-101025,29-Dec-2023,2024-01-01,Chloe Patel,Home Office,Central,Furniture,Chairs,Global Deluxe Chair Deluxe,349.68,2.0,0.0,119.14
2826,US-2022-100354,2022-08-21,"August 27, 2022",Isabella Lee,Consumer,Central,Technology,Machines,Cubify 3D Printer Pro,1804.14,5.0,0.0,393.8
2827,US-2024-100336,2024-07-15,"July 20, 2024",Emma Chen,Corporate,West,Office Supplies,Supplies,Elmer's Glue Pack Pro,10.8,1.0,0.2,4.72
2828,US-2021-102501,09/01/2021,06/09/2021,Wei Clark,Home Office,South,Furniture,Tables,Bretford Conference Table Deluxe,567.5,2.0,0.3,-54.81
2829,US-2024-102317,"October 25, 2024",10/28/2024,Arjun Rodriguez,Consumer,Central,Technology,Machines,Zebra Label Printer Deluxe,841.59,3.0,0.5,-478.04
2830,US-2023-100199,"July 12, 2023",07/17/2023,Ananya Thomas,Corporate,South,Office Supplies,Storage,Fellowes File Cart Classic,106.47,1.0,0.1,36.1
2831,US-2024-102885,2024-12-16,"December 19, 2024",Chloe Young,Corporate,South,Technology,Accessories,Logitech Mouse Pro,31.31,1.0,0.4,4.97
2832,US-2022-102398,"August 22, 2022",08/23/2022,,Consumer,West,Office Supplies,Labels,Avery Label Set Value,11.0,1.0,0.0,7.25
2833,US-2022-100251,17/07/2022,20-Jul-2022,Liam Anderson,Consumer,West,Office Supplies,Binders,Acco Binder Value,43.68,3.0,0.3,20.38
2834,US-2023-101134,"March 21, 2023",03/22/2023,Mateo Young,Consumer,East,Furniture,Tables,Bevis Table Standard,1721.57,4.0,0.0,439.03
2835,US-2022-100055,28-Jun-2022,2022-06-29,Maria Patel,Corporate,Central,Technology,Copiers,Hewlett Packard Copier Pro,1916.53,1.0,0.0,366.27
2836,US-2022-102104,"March 04, 2022",03/08/2022,Emma King,Consumer,Central,Technology,Machines,Lexmark Printer Deluxe,563.53,1.0,0.3,-74.36
2837,US-2023-101241,20/04/2023,26-Apr-2023,Ethan Kumar,Consumer,East,Office Supplies,Envelopes,Poly String Envelope Value,8.92,1.0,0.2,4.86
2838,US-2023-100913,07-May-2023,2023-05-11,Sofia Thomas,Consumer,West,Office Supplies,Binders,Wilson Jones Binder Value,9.78,1.0,0.0,6.07
2839,US-2023-101719,07/05/2023,11-May-2023,Ravi Smith,Corporate,Central,Office Supplies,Envelopes,Poly String Envelope Classic,11.84,1.0,0.0,7.25
2840,US-2022-102698,2022-06-30,"July 06, 2022",Sofia Kumar,Consumer,Central,Technology,Accessories,Belkin Cable Value,96.36,2.0,0.0,44.64
